Date,PROVINCE_STATE_NAME,Completeness_pct,Administered_Dose1_Recip,Administered_Dose1_Recip_5Plus,Administered_Dose1_Recip_12Plus,Administered_Dose1_Recip_18Plus,Administered_Dose1_Recip_65Plus,Series_Complete_Yes,Series_Complete_5Plus,Series_Complete_5to17,Series_Complete_12Plus,Series_Complete_18Plus,Series_Complete_65Plus,Booster_Doses,Booster_Doses_5Plus,Booster_Doses_12Plus,Booster_Doses_18Plus,Booster_Doses_50Plus,Booster_Doses_65Plus,Second_Booster_50Plus,Second_Booster_65Plus,Bivalent_Booster_5Plus,Bivalent_Booster_12Plus,Bivalent_Booster_18Plus,Bivalent_Booster_65Plus,PEOPLE_DEATH_NEW_COUNT,PEOPLE_POSITIVE_NEW_CASES_COUNT,TOT_POP,WA_MALE,WA_FEMALE,BA_MALE,BA_FEMALE,IA_MALE,IA_FEMALE,AA_MALE,AA_FEMALE,NA_MALE,NA_FEMALE,TOM_MALE,TOM_FEMALE,WAC_MALE,WAC_FEMALE,BAC_MALE,BAC_FEMALE,IAC_MALE,IAC_FEMALE,AAC_MALE,AAC_FEMALE,NAC_MALE,NAC_FEMALE,NH_MALE,NH_FEMALE,NHWA_MALE,NHWA_FEMALE,NHBA_MALE,NHBA_FEMALE,NHIA_MALE,NHIA_FEMALE,NHAA_MALE,NHAA_FEMALE,NHNA_MALE,NHNA_FEMALE,NHTOM_MALE,NHTOM_FEMALE,NHWAC_MALE,NHWAC_FEMALE,NHBAC_MALE,NHBAC_FEMALE,NHIAC_MALE,NHIAC_FEMALE,NHAAC_MALE,NHAAC_FEMALE,NHNAC_MALE,NHNAC_FEMALE,H_MALE,H_FEMALE,HWA_MALE,HWA_FEMALE,HBA_MALE,HBA_FEMALE,HIA_MALE,HIA_FEMALE,HAA_MALE,HAA_FEMALE,HNA_MALE,HNA_FEMALE,HTOM_MALE,HTOM_FEMALE,HWAC_MALE,HWAC_FEMALE,HBAC_MALE,HBAC_FEMALE,HIAC_MALE,HIAC_FEMALE,HAAC_MALE,HAAC_FEMALE,HNAC_MALE,HNAC_FEMALE,POPESTIMATE,POPEST_MALE,POPEST_FEM,GDP_current_dollar,personal_income,Vaccine_available,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity,new_hospitalized_patients,current_intensive_care_patients,school_closing,workplace_closing,cancel_public_events,restrictions_on_gatherings,public_transport_closing,stay_at_home_requirements,restrictions_on_internal_movement,international_travel_controls,income_support,debt_relief,public_information_campaigns,testing_policy,contact_tracing,facial_coverings,vaccination_policy,stringency_index,new_cases_1 lag,new_cases_2_lag,new_cases_3_lag,new_cases_4_lag,new_cases_7_lag,new_cases_30_lag,new_cases_50_lag,new_cases_150_lag,new_cases_350_lag,new_deaths_1_lag,new_deaths_2_lag,new_deaths_3_lag,new_deaths_4_lag,new_deaths_7_lag,new_deaths_30_lag,new_deaths_50_lag,new_cases_10_mean,new_cases_50_mean,new_cases_100_mean,new_cases_10_std,new_cases_50_std,new_cases_100_std,new_cases_10_max,new_cases_50_max,new_cases_100_max,new_cases_10_min,new_cases_50_min,new_cases_100_min,new_deaths_10_mean,new_deaths_50_mean,new_deaths_100_mean,new_deaths_10_std,new_deaths_50_std,new_deaths_100_std,new_deaths_10_max,new_deaths_50_max,new_deaths_100_max,new_deaths_10_min,new_deaths_50_min,new_deaths_100_min,vaccination_rate_1dose,vaccination_rate_complete,booster_rate,prop_age04,prop_age59,prop_age6064,prop_age8084,prop_age85plus,AGE04_29_TOT,AGE30_59_TOT,AGE60PLUS_TOT
2020-03-18,New York,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,314,11367649,4618428,4686049,576327,594179,40236,38240,257856,272881,5317,5022,136211,136903,4739819,4806791,655581,676080,69645,68361,303645,317799,10629,10484,4919703,5052738,4042731,4139573,498720,517982,18938,19676,251115,266265,2059,2128,106140,107114,4136861,4233545,556284,577975,39353,41115,292992,307168,6174,6371,714672,680536,575697,546476,77607,76197,21298,18564,6741,6616,3258,2894,30071,29789,602958,573246,99297,98105,30292,27246,10653,10631,4455,4113,11367649,5634375,5733274,722424311,3069715,0,3.444444,-3.033333,8.772222,0.4064,-6.270833,49.061874,0.0,647.0,2.0,2.0,2.0,3.0,1.0,1.0,1.0,3.0,2.0,1.0,2.0,1.0,1.0,0.0,0.0,66.67,243.0,84.0,61.0,75.0,29.0,0.0,290.0,0.0,322.0,4.0,2.0,0.0,1.0,0.0,0.0,13.0,95.1,110.42,317.4,100.58987137136326,139.29766835879323,607.8602809982294,314.0,615.0,4399.0,14.0,0.0,0.0,0.7,5.36,9.09,1.3374935105293682,7.687148034084976,9.757768208149692,4.0,35.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,5.313394176755457,5.641553499760592,7.004623383427831,2.0895085694500244,2.403179408512701,3531528,4334922,2859887
2020-03-19,New York,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,641,11367649,4618428,4686049,576327,594179,40236,38240,257856,272881,5317,5022,136211,136903,4739819,4806791,655581,676080,69645,68361,303645,317799,10629,10484,4919703,5052738,4042731,4139573,498720,517982,18938,19676,251115,266265,2059,2128,106140,107114,4136861,4233545,556284,577975,39353,41115,292992,307168,6174,6371,714672,680536,575697,546476,77607,76197,21298,18564,6741,6616,3258,2894,30071,29789,602958,573246,99297,98105,30292,27246,10653,10631,4455,4113,11367649,5634375,5733274,722424311,3069715,0,6.261111,0.122222,10.122222,4.374444,1.152778,70.389781,0.0,647.0,2.0,2.0,2.0,3.0,1.0,1.0,1.0,3.0,2.0,2.0,2.0,1.0,1.0,0.0,0.0,68.52,314.0,243.0,84.0,61.0,65.0,428.0,75.0,0.0,69.0,0.0,4.0,2.0,0.0,0.0,5.0,14.0,156.2,121.74,279.82,196.49755441014915,158.09075281141975,448.1606714983712,641.0,641.0,2875.0,14.0,0.0,0.0,0.8,5.1,8.9,1.3165611778996218,7.608400298487064,9.728122307840316,4.0,35.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,5.313394176755457,5.641553499760592,7.004623383427831,2.0895085694500244,2.403179408512701,3531528,4334922,2859887
2020-03-20,New York,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,1010,11367649,4618428,4686049,576327,594179,40236,38240,257856,272881,5317,5022,136211,136903,4739819,4806791,655581,676080,69645,68361,303645,317799,10629,10484,4919703,5052738,4042731,4139573,498720,517982,18938,19676,251115,266265,2059,2128,106140,107114,4136861,4233545,556284,577975,39353,41115,292992,307168,6174,6371,714672,680536,575697,546476,77607,76197,21298,18564,6741,6616,3258,2894,30071,29789,602958,573246,99297,98105,30292,27246,10653,10631,4455,4113,11367649,5634375,5733274,722424311,3069715,0,11.45,4.316667,19.772222,4.2672,7.679012,78.537942,0.0,647.0,2.0,2.0,2.0,3.0,1.0,1.0,1.0,3.0,2.0,2.0,2.0,1.0,1.0,0.0,0.0,68.52,641.0,314.0,243.0,84.0,36.0,111.0,125.0,2723.0,103.0,1.0,0.0,4.0,2.0,0.0,10.0,21.0,255.8,139.44,276.46,326.09705440123514,201.92806963905213,441.293379592092,1010.0,1010.0,2875.0,29.0,0.0,0.0,1.4,4.8,8.91,2.065591118417366,7.256242913827163,9.724586148392769,6.0,35.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,5.313394176755457,5.641553499760592,7.004623383427831,2.0895085694500244,2.403179408512701,3531528,4334922,2859887
2020-03-21,New York,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,1451,11367649,4618428,4686049,576327,594179,40236,38240,257856,272881,5317,5022,136211,136903,4739819,4806791,655581,676080,69645,68361,303645,317799,10629,10484,4919703,5052738,4042731,4139573,498720,517982,18938,19676,251115,266265,2059,2128,106140,107114,4136861,4233545,556284,577975,39353,41115,292992,307168,6174,6371,714672,680536,575697,546476,77607,76197,21298,18564,6741,6616,3258,2894,30071,29789,602958,573246,99297,98105,30292,27246,10653,10631,4455,4113,11367649,5634375,5733274,722424311,3069715,0,1.016667,-3.272222,9.6,2.5654,-7.518519,53.178925,0.0,647.0,2.0,2.0,2.0,3.0,1.0,1.0,1.0,3.0,2.0,2.0,2.0,1.0,1.0,0.0,0.0,68.52,1010.0,641.0,314.0,243.0,75.0,172.0,111.0,684.0,136.0,6.0,1.0,0.0,4.0,1.0,7.0,19.0,398.0,166.24,273.72,486.70205350825415,274.1011700642691,432.980860849194,1451.0,1451.0,2875.0,36.0,0.0,0.0,2.0,4.54,8.65,2.4494897431540656,6.964076919945369,9.444548424855052,6.0,35.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,5.313394176755457,5.641553499760592,7.004623383427831,2.0895085694500244,2.403179408512701,3531528,4334922,2859887
2020-03-22,New York,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1978,11367649,4618428,4686049,576327,594179,40236,38240,257856,272881,5317,5022,136211,136903,4739819,4806791,655581,676080,69645,68361,303645,317799,10629,10484,4919703,5052738,4042731,4139573,498720,517982,18938,19676,251115,266265,2059,2128,106140,107114,4136861,4233545,556284,577975,39353,41115,292992,307168,6174,6371,714672,680536,575697,546476,77607,76197,21298,18564,6741,6616,3258,2894,30071,29789,602958,573246,99297,98105,30292,27246,10653,10631,4455,4113,11367649,5634375,5733274,722424311,3069715,0,-2.366667,-7.938889,4.666667,0.0,-13.759259,41.083751,0.0,647.0,2.0,3.0,2.0,3.0,1.0,2.0,1.0,3.0,2.0,2.0,2.0,1.0,1.0,0.0,0.0,75.93,1451.0,1010.0,641.0,314.0,61.0,226.0,83.0,865.0,0.0,6.0,6.0,1.0,0.0,0.0,1.0,5.0,589.3,204.14,276.28,679.1713987567035,374.85142689727854,442.2871017870223,1978.0,1978.0,2875.0,36.0,0.0,0.0,2.3,4.5,8.38,2.359378449609792,6.967123963767804,9.21108247731926,6.0,35.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,5.313394176755457,5.641553499760592,7.004623383427831,2.0895085694500244,2.403179408512701,3531528,4334922,2859887
2020-03-23,New York,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,2447,11367649,4618428,4686049,576327,594179,40236,38240,257856,272881,5317,5022,136211,136903,4739819,4806791,655581,676080,69645,68361,303645,317799,10629,10484,4919703,5052738,4042731,4139573,498720,517982,18938,19676,251115,266265,2059,2128,106140,107114,4136861,4233545,556284,577975,39353,41115,292992,307168,6174,6371,714672,680536,575697,546476,77607,76197,21298,18564,6741,6616,3258,2894,30071,29789,602958,573246,99297,98105,30292,27246,10653,10631,4455,4113,11367649,5634375,5733274,722424311,3069715,0,0.027778,-5.072222,3.477778,0.564444,-5.58642,66.241791,0.0,647.0,3.0,3.0,2.0,4.0,1.0,2.0,1.0,3.0,2.0,2.0,2.0,1.0,1.0,0.0,0.0,82.41,1978.0,1451.0,1010.0,641.0,84.0,171.0,0.0,1096.0,0.0,3.0,6.0,6.0,1.0,2.0,6.0,0.0,830.4,253.08,289.77,863.7824057276663,489.7762437905873,486.0142338015106,2447.0,2447.0,2875.0,61.0,0.0,0.0,2.8,4.6,8.15,2.34757558194122,6.937034595529193,9.00098198907289,6.0,35.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,5.313394176755457,5.641553499760592,7.004623383427831,2.0895085694500244,2.403179408512701,3531528,4334922,2859887
2020-03-24,New York,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,2191,11367649,4618428,4686049,576327,594179,40236,38240,257856,272881,5317,5022,136211,136903,4739819,4806791,655581,676080,69645,68361,303645,317799,10629,10484,4919703,5052738,4042731,4139573,498720,517982,18938,19676,251115,266265,2059,2128,106140,107114,4136861,4233545,556284,577975,39353,41115,292992,307168,6174,6371,714672,680536,575697,546476,77607,76197,21298,18564,6741,6616,3258,2894,30071,29789,602958,573246,99297,98105,30292,27246,10653,10631,4455,4113,11367649,5634375,5733274,722424311,3069715,0,1.194444,-1.811111,3.95,9.623778,-1.339506,82.886695,0.0,647.0,3.0,3.0,2.0,4.0,1.0,2.0,1.0,3.0,2.0,2.0,2.0,1.0,1.0,0.0,0.0,82.41,2447.0,1978.0,1451.0,1010.0,243.0,0.0,0.0,0.0,189.0,5.0,3.0,6.0,6.0,4.0,0.0,0.0,1042.0,296.9,311.68,915.7836959555418,559.6943863614066,520.9497713268998,2447.0,2447.0,2875.0,61.0,0.0,0.0,3.3,4.72,8.21,2.451756740161178,6.907670979955836,8.96603580071682,6.0,35.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,5.313394176755457,5.641553499760592,7.004623383427831,2.0895085694500244,2.403179408512701,3531528,4334922,2859887
2020-03-25,New York,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17,2295,11367649,4618428,4686049,576327,594179,40236,38240,257856,272881,5317,5022,136211,136903,4739819,4806791,655581,676080,69645,68361,303645,317799,10629,10484,4919703,5052738,4042731,4139573,498720,517982,18938,19676,251115,266265,2059,2128,106140,107114,4136861,4233545,556284,577975,39353,41115,292992,307168,6174,6371,714672,680536,575697,546476,77607,76197,21298,18564,6741,6616,3258,2894,30071,29789,602958,573246,99297,98105,30292,27246,10653,10631,4455,4113,11367649,5634375,5733274,722424311,3069715,0,2.616667,-2.083333,7.327778,0.4318,-1.716049,72.798251,0.0,647.0,3.0,3.0,2.0,4.0,1.0,2.0,1.0,3.0,2.0,2.0,2.0,1.0,1.0,0.0,0.0,82.41,2191.0,2447.0,1978.0,1451.0,314.0,0.0,492.0,0.0,74.0,6.0,5.0,3.0,6.0,0.0,0.0,12.0,1265.4,332.96,334.63,922.3466689797148,626.6033462018921,556.4245645761267,2447.0,2447.0,2875.0,84.0,0.0,0.0,5.0,4.82,8.38,4.737556801375164,7.049938485762719,8.969961093568886,17.0,35.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,5.313394176755457,5.641553499760592,7.004623383427831,2.0895085694500244,2.403179408512701,3531528,4334922,2859887
2020-03-26,New York,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,2820,11367649,4618428,4686049,576327,594179,40236,38240,257856,272881,5317,5022,136211,136903,4739819,4806791,655581,676080,69645,68361,303645,317799,10629,10484,4919703,5052738,4042731,4139573,498720,517982,18938,19676,251115,266265,2059,2128,106140,107114,4136861,4233545,556284,577975,39353,41115,292992,307168,6174,6371,714672,680536,575697,546476,77607,76197,21298,18564,6741,6616,3258,2894,30071,29789,602958,573246,99297,98105,30292,27246,10653,10631,4455,4113,11367649,5634375,5733274,722424311,3069715,0,6.227778,-1.455556,15.155556,0.127,0.641975,66.938934,0.0,1290.0,3.0,3.0,2.0,4.0,1.0,2.0,1.0,3.0,2.0,2.0,2.0,1.0,1.0,0.0,0.0,82.41,2295.0,2191.0,2447.0,1978.0,641.0,387.0,85.0,0.0,71.0,17.0,6.0,5.0,3.0,1.0,3.0,18.0,1539.0,387.66,334.08,938.6169494410142,717.3254636623071,553.9096611636222,2820.0,2820.0,2820.0,243.0,0.0,0.0,6.4,4.78,8.29,5.719362824032083,6.978947935447819,8.845811655146262,17.0,35.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,5.313394176755457,5.641553499760592,7.004623383427831,2.0895085694500244,2.403179408512701,3531528,4334922,2859887
2020-03-27,New York,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18,3361,11367649,4618428,4686049,576327,594179,40236,38240,257856,272881,5317,5022,136211,136903,4739819,4806791,655581,676080,69645,68361,303645,317799,10629,10484,4919703,5052738,4042731,4139573,498720,517982,18938,19676,251115,266265,2059,2128,106140,107114,4136861,4233545,556284,577975,39353,41115,292992,307168,6174,6371,714672,680536,575697,546476,77607,76197,21298,18564,6741,6616,3258,2894,30071,29789,602958,573246,99297,98105,30292,27246,10653,10631,4455,4113,11367649,5634375,5733274,722424311,3069715,0,7.138889,2.194444,13.633333,0.3556,0.512346,63.588954,0.0,1583.0,3.0,3.0,2.0,4.0,1.0,2.0,1.0,3.0,2.0,2.0,2.0,1.0,1.0,0.0,0.0,82.41,2820.0,2295.0,2191.0,2447.0,1010.0,0.0,127.0,2860.0,94.0,16.0,17.0,6.0,5.0,6.0,0.0,18.0,1850.8,452.34,361.29,977.3485446747912,830.2552744899248,630.6113323017355,3361.0,3361.0,3361.0,314.0,0.0,0.0,7.8,4.78,8.2,6.696599468853657,6.978947935447819,8.69807827376274,18.0,35.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,5.313394176755457,5.641553499760592,7.004623383427831,2.0895085694500244,2.403179408512701,3531528,4334922,2859887
2020-03-28,New York,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25,3361,11367649,4618428,4686049,576327,594179,40236,38240,257856,272881,5317,5022,136211,136903,4739819,4806791,655581,676080,69645,68361,303645,317799,10629,10484,4919703,5052738,4042731,4139573,498720,517982,18938,19676,251115,266265,2059,2128,106140,107114,4136861,4233545,556284,577975,39353,41115,292992,307168,6174,6371,714672,680536,575697,546476,77607,76197,21298,18564,6741,6616,3258,2894,30071,29789,602958,573246,99297,98105,30292,27246,10653,10631,4455,4113,11367649,5634375,5733274,722424311,3069715,0,3.888889,-1.361111,10.55,0.084667,-1.444444,67.574212,0.0,1755.0,3.0,3.0,2.0,4.0,1.0,2.0,1.0,3.0,2.0,2.0,2.0,1.0,1.0,0.0,0.0,82.41,3361.0,2820.0,2295.0,2191.0,1451.0,0.0,111.0,757.0,122.0,18.0,16.0,17.0,6.0,6.0,0.0,18.0,2155.5,517.34,384.93,918.1757578058538,924.8210772360076,695.6404106377228,3361.0,3361.0,3361.0,641.0,0.0,0.0,10.3,4.92,8.29,8.000694414418868,7.311829944879345,8.82523356488003,25.0,35.0,35.0,1.0,0.0,0.0,0.0,0.0,0.0,5.313394176755457,5.641553499760592,7.004623383427831,2.0895085694500244,2.403179408512701,3531528,4334922,2859887
2020-03-29,New York,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,3202,11367649,4618428,4686049,576327,594179,40236,38240,257856,272881,5317,5022,136211,136903,4739819,4806791,655581,676080,69645,68361,303645,317799,10629,10484,4919703,5052738,4042731,4139573,498720,517982,18938,19676,251115,266265,2059,2128,106140,107114,4136861,4233545,556284,577975,39353,41115,292992,307168,6174,6371,714672,680536,575697,546476,77607,76197,21298,18564,6741,6616,3258,2894,30071,29789,602958,573246,99297,98105,30292,27246,10653,10631,4455,4113,11367649,5634375,5733274,722424311,3069715,0,7.622222,2.833333,11.955556,6.886222,5.592593,86.611157,0.0,2037.0,3.0,3.0,2.0,4.0,1.0,2.0,1.0,3.0,2.0,2.0,2.0,1.0,1.0,0.0,0.0,82.41,3361.0,3361.0,2820.0,2295.0,1978.0,615.0,117.0,1321.0,0.0,25.0,18.0,16.0,17.0,3.0,35.0,8.0,2411.6,579.04,407.75,798.1228254125783,997.611329985928,748.7710520492683,3361.0,3361.0,3361.0,1010.0,0.0,0.0,11.3,4.98,8.28,7.303728119682773,7.34982993000363,8.821553036724067,25.0,35.0,35.0,3.0,0.0,0.0,0.0,0.0,0.0,5.313394176755457,5.641553499760592,7.004623383427831,2.0895085694500244,2.403179408512701,3531528,4334922,2859887
2020-03-30,New York,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27,3329,11367649,4618428,4686049,576327,594179,40236,38240,257856,272881,5317,5022,136211,136903,4739819,4806791,655581,676080,69645,68361,303645,317799,10629,10484,4919703,5052738,4042731,4139573,498720,517982,18938,19676,251115,266265,2059,2128,106140,107114,4136861,4233545,556284,577975,39353,41115,292992,307168,6174,6371,714672,680536,575697,546476,77607,76197,21298,18564,6741,6616,3258,2894,30071,29789,602958,573246,99297,98105,30292,27246,10653,10631,4455,4113,11367649,5634375,5733274,722424311,3069715,0,7.738889,4.427778,11.877778,5.277556,4.67284,81.074806,0.0,2352.0,3.0,3.0,2.0,4.0,1.0,2.0,1.0,3.0,2.0,2.0,2.0,1.0,1.0,0.0,0.0,82.41,3202.0,3361.0,3361.0,2820.0,2447.0,217.0,0.0,2114.0,0.0,11.0,25.0,18.0,16.0,5.0,15.0,0.0,2643.5,645.62,431.87,672.6700115543578,1066.8620569564894,802.2779393846828,3361.0,3361.0,3361.0,1451.0,0.0,0.0,13.4,5.52,8.29,8.527081042942408,7.944295861476413,8.84238529909862,27.0,35.0,35.0,3.0,0.0,0.0,0.0,0.0,0.0,5.313394176755457,5.641553499760592,7.004623383427831,2.0895085694500244,2.403179408512701,3531528,4334922,2859887
2020-03-31,New York,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38,3564,11367649,4618428,4686049,576327,594179,40236,38240,257856,272881,5317,5022,136211,136903,4739819,4806791,655581,676080,69645,68361,303645,317799,10629,10484,4919703,5052738,4042731,4139573,498720,517982,18938,19676,251115,266265,2059,2128,106140,107114,4136861,4233545,556284,577975,39353,41115,292992,307168,6174,6371,714672,680536,575697,546476,77607,76197,21298,18564,6741,6616,3258,2894,30071,29789,602958,573246,99297,98105,30292,27246,10653,10631,4455,4113,11367649,5634375,5733274,722424311,3069715,0,5.555556,3.416667,9.038889,5.334,2.648148,81.5585,0.0,2710.0,3.0,3.0,2.0,4.0,1.0,2.0,1.0,3.0,2.0,2.0,2.0,1.0,1.0,0.0,0.0,82.41,3329.0,3202.0,3361.0,3361.0,2191.0,0.0,0.0,0.0,222.0,27.0,11.0,25.0,18.0,6.0,0.0,0.0,2854.8,716.9,467.51,582.2515302208523,1139.4378537028592,859.9861696698003,3564.0,3564.0,3564.0,1978.0,0.0,0.0,16.6,6.28,8.67,11.067469850452715,9.13401358010871,9.287827376392956,38.0,38.0,38.0,3.0,0.0,0.0,0.0,0.0,0.0,5.313394176755457,5.641553499760592,7.004623383427831,2.0895085694500244,2.403179408512701,3531528,4334922,2859887
2020-04-01,New York,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92,3757,11367649,4618428,4686049,576327,594179,40236,38240,257856,272881,5317,5022,136211,136903,4739819,4806791,655581,676080,69645,68361,303645,317799,10629,10484,4919703,5052738,4042731,4139573,498720,517982,18938,19676,251115,266265,2059,2128,106140,107114,4136861,4233545,556284,577975,39353,41115,292992,307168,6174,6371,714672,680536,575697,546476,77607,76197,21298,18564,6741,6616,3258,2894,30071,29789,602958,573246,99297,98105,30292,27246,10653,10631,4455,4113,11367649,5634375,5733274,722424311,3069715,0,4.6,0.022222,9.461111,0.635,-2.123457,62.320011,0.0,3022.0,3.0,3.0,2.0,4.0,1.0,2.0,1.0,3.0,2.0,2.0,2.0,1.0,1.0,1.0,0.0,82.41,3564.0,3329.0,3202.0,3361.0,2295.0,0.0,301.0,0.0,86.0,38.0,27.0,11.0,25.0,17.0,0.0,12.0,3032.7,786.02,505.08,555.763148992306,1215.9481811268392,919.3710704909414,3757.0,3757.0,3757.0,2191.0,0.0,0.0,25.5,7.88,9.59,25.40887858825899,15.169303052613168,12.441454817654316,92.0,92.0,92.0,5.0,0.0,0.0,0.0,0.0,0.0,5.313394176755457,5.641553499760592,7.004623383427831,2.0895085694500244,2.403179408512701,3531528,4334922,2859887
2020-04-02,New York,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118,4510,11367649,4618428,4686049,576327,594179,40236,38240,257856,272881,5317,5022,136211,136903,4739819,4806791,655581,676080,69645,68361,303645,317799,10629,10484,4919703,5052738,4042731,4139573,498720,517982,18938,19676,251115,266265,2059,2128,106140,107114,4136861,4233545,556284,577975,39353,41115,292992,307168,6174,6371,714672,680536,575697,546476,77607,76197,21298,18564,6741,6616,3258,2894,30071,29789,602958,573246,99297,98105,30292,27246,10653,10631,4455,4113,11367649,5634375,5733274,722424311,3069715,0,4.744444,-1.3,10.25,0.0,-1.969136,61.046775,0.0,3396.0,3.0,3.0,2.0,4.0,1.0,2.0,1.0,3.0,2.0,2.0,2.0,1.0,1.0,1.0,0.0,82.41,3757.0,3564.0,3329.0,3202.0,2820.0,0.0,71.0,0.0,101.0,92.0,38.0,27.0,11.0,16.0,0.0,8.0,3239.0,874.8,535.73,682.6116514290667,1320.2554483817069,998.6913948384396,4510.0,4510.0,4510.0,2191.0,0.0,0.0,36.8,10.08,10.58,37.51977256507678,21.740435382306035,16.480891904861593,118.0,118.0,118.0,6.0,0.0,0.0,0.0,0.0,0.0,5.313394176755457,5.641553499760592,7.004623383427831,2.0895085694500244,2.403179408512701,3531528,4334922,2859887
2020-04-03,New York,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64,4788,11367649,4618428,4686049,576327,594179,40236,38240,257856,272881,5317,5022,136211,136903,4739819,4806791,655581,676080,69645,68361,303645,317799,10629,10484,4919703,5052738,4042731,4139573,498720,517982,18938,19676,251115,266265,2059,2128,106140,107114,4136861,4233545,556284,577975,39353,41115,292992,307168,6174,6371,714672,680536,575697,546476,77607,76197,21298,18564,6741,6616,3258,2894,30071,29789,602958,573246,99297,98105,30292,27246,10653,10631,4455,4113,11367649,5634375,5733274,722424311,3069715,0,5.883333,0.65,10.005556,0.874889,2.728395,79.1804,0.0,3731.0,3.0,3.0,2.0,4.0,1.0,2.0,1.0,3.0,2.0,2.0,2.0,1.0,1.0,1.0,0.0,82.41,4510.0,3757.0,3564.0,3329.0,3361.0,9.0,156.0,7042.0,101.0,118.0,92.0,38.0,27.0,18.0,0.0,7.0,3498.7,967.44,580.64,731.8381803529068,1426.984835525,1085.0880103964691,4788.0,4788.0,4788.0,2295.0,0.0,0.0,42.6,11.22,10.96,36.7036177448123,23.0317349829862,17.25970375578062,118.0,118.0,118.0,11.0,0.0,0.0,0.0,0.0,0.0,5.313394176755457,5.641553499760592,7.004623383427831,2.0895085694500244,2.403179408512701,3531528,4334922,2859887
